0,9.1684e+08,1.87712e+07,2.14256e+08,-1.90168e+10,-7.03691e+08,8.09288e+07,1.22157e+08,0.000860948,0.000201195,2.24599e-21
0,1.54557e+09,4.34483e+07,2.82796e+08,5.09312e+09,-4.23604e+06,9.47914e+07,-6.0112e+08,0.000867345,0.0001587,1.74086e-23
0,2.18489e+09,3.66702e+07,3.10123e+08,6.76559e+09,-9.50815e+08,-3.80123e+07,-6.04344e+08,0.00100013,0.000141959,1.71239e-23
0,1.98236e+09,4.23319e+07,2.87318e+08,5.28295e+08,4.35387e+08,-5.38185e+08,-9.94581e+08,0.000985505,0.000142837,-1.07192e-26
0,2.17553e+09,-2.47711e+07,3.03559e+08,-3.93607e+09,-2.07556e+09,1.60368e+07,-8.25723e+08,0.00102681,0.000143274,-1.51045e-23
0,2.1347e+09,7.50362e+07,3.02318e+08,1.37042e+10,-3.46929e+08,-4.04024e+08,-7.12312e+08,0.000995275,0.000140952,1.67632e-22
0,2.08882e+09,-5.49224e+07,3.08716e+08,-8.62553e+09,-7.29186e+08,-5.05107e+07,-7.83723e+08,0.000998146,0.000147521,-5.06426e-23
0,2.23547e+09,4.31966e+07,3.02318e+08,8.88806e+09,-2.11399e+09,-3.16809e+08,-7.12312e+08,0.00104226,0.000140952,7.74995e-23
0,2.11282e+09,-7.56516e+07,3.08845e+08,-9.87224e+09,-9.52717e+08,1.9284e+08,-5.03386e+08,0.000953096,0.000139321,-4.21125e-23
0,2.2515e+09,-5.76132e+06,2.99908e+08,-4.40725e+09,-2.93857e+09,-1.72682e+08,-6.91859e+08,0.00109985,0.000146505,-3.87526e-23
0,2.0748e+09,5.19132e+07,3.16806e+08,-1.22062e+10,-6.04594e+08,-2.13893e+08,2.47476e+08,0.000947373,0.000144656,4.02659e-23
0,2.25416e+09,4.15916e+07,2.86171e+08,4.11413e+09,-4.46453e+08,2.38915e+08,-2.81146e+08,0.00110905,0.000140796,1.70787e-24
0,2.12869e+09,-6.02471e+07,3.0233e+08,-1.37229e+10,-1.1906e+09,-3.38438e+07,-7.1225e+08,0.000992443,0.000140953,-1.67505e-22
0,2.21648e+09,4.38748e+07,2.81981e+08,-8.2055e+09,-1.8926e+09,4.24929e+08,-2.45476e+08,0.00110091,0.000140058,-4.86554e-23
0,2.21125e+09,4.57111e+06,3.44642e+08,5.77014e+09,-286417,5.82802e+08,-9.09757e+07,0.000895505,0.000139572,7.35593e-25
0,2.23446e+09,2.5644e+07,3.36258e+08,8.63798e+09,-3.04241e+08,3.38181e+08,-4.72557e+08,0.00093848,0.00014123,1.45943e-23
0,2.30642e+09,1.97478e+07,3.25491e+08,2.81359e+09,-8.43854e+08,-2.64606e+08,-2.41571e+08,0.000917145,0.000129431,5.41011e-25
0,2.08517e+09,2.2836e+07,3.38477e+08,1.05648e+10,2.35733e+08,9.41332e+08,-3.40417e+08,0.000920893,0.000149485,3.22125e-23
0,2.16619e+09,3.33601e+07,2.88903e+08,-1.37015e+10,-2.33865e+09,4.12144e+08,-2.89571e+08,0.00105809,0.000141116,-1.83385e-22
0,2.12903e+09,2.82748e+07,3.29685e+08,1.24374e+10,-3.09088e+08,6.01448e+08,-3.35398e+08,0.000958276,0.000148391,4.04554e-23
0,2.24738e+09,3.18865e+06,3.44411e+08,4.29175e+09,3.82223e+07,4.24981e+08,-5.64532e+07,0.000886512,0.000135858,2.06553e-25
0,2.10175e+09,1.89237e+07,3.24207e+08,9.40727e+09,-1.10521e+09,3.01425e+08,-6.45182e+08,0.000949663,0.000146491,3.68699e-23
0,2.11079e+09,5.41367e+07,3.24147e+08,6.34128e+09,5.6828e+08,1.08369e+08,-7.96118e+08,0.000949707,0.000145843,1.54783e-23
0,2.16199e+09,4.96889e+07,3.21027e+08,1.02101e+10,-2.30906e+08,8.07348e+07,-6.44114e+08,0.000949104,0.000140929,4.42257e-23
0,2.13134e+09,4.6267e+07,3.19066e+08,1.03039e+10,-7.3034e+08,3.64521e+08,-7.8481e+08,0.000978942,0.000146549,6.39557e-23
0,2.14199e+09,5.47463e+07,3.17174e+08,1.06854e+10,-3.84464e+08,1.20143e+08,-8.35462e+08,0.000969913,0.000143619,7.62868e-23
0,2.18339e+09,7.99349e+06,3.37583e+08,8.25777e+09,-3.26008e+08,4.02147e+08,-2.67935e+08,0.000915727,0.000141584,6.30829e-24
0,2.11503e+09,4.44376e+07,3.21434e+08,8.01918e+09,2.79325e+07,7.74322e+07,-5.73657e+08,0.000915795,0.000139179,1.79392e-23
0,2.14785e+09,6.89486e+07,3.04108e+08,9.43922e+09,-2.63878e+08,-3.99454e+08,-7.50281e+08,0.000961556,0.000136144,4.68313e-23
0,2.05298e+09,-3.11085e+07,3.27466e+08,1.02316e+10,-1.56419e+09,4.3267e+08,-1.4506e+07,0.000912664,0.000145577,-9.09753e-24
0,2.10546e+09,5.18071e+07,3.1716e+08,9.02696e+09,-4.05169e+08,3.06672e+08,-8.4301e+08,0.000971299,0.000146314,4.89386e-23
0,2.13327e+09,4.389e+07,3.18863e+08,1.22595e+10,-4.85316e+08,3.67704e+08,-6.51756e+08,0.000997987,0.000149171,1.00206e-22
0,2.20439e+09,1.72926e+07,3.13479e+08,1.15824e+10,-3.90649e+08,-1.68496e+08,-2.49827e+08,0.00100774,0.000143307,3.32324e-23
0,2.10971e+09,6.74292e+07,3.06111e+08,1.25956e+10,-5.76306e+08,-4.58782e+07,-7.59976e+08,0.000973769,0.00014129,1.29025e-22
0,2.1456e+09,6.21004e+07,3.09982e+08,9.37088e+09,-2.04173e+08,-2.20101e+08,-6.93724e+08,0.000955174,0.000137997,4.04926e-23
0,2.22043e+09,3.22287e+07,3.20015e+08,8.77888e+09,-9.25668e+08,5.60349e+07,-5.0739e+08,0.000981354,0.000141436,2.39898e-23
0,2.07828e+09,7.85713e+07,3.0626e+08,1.05921e+10,7.52987e+08,-3.02128e+08,-6.40644e+08,0.000940511,0.000138596,5.21537e-23
0,2.1798e+09,4.43941e+07,3.16832e+08,8.8927e+09,-9.00345e+08,1.3949e+08,-7.66158e+08,0.00097847,0.000142219,3.8945e-23
0,2.25424e+09,2.09451e+07,3.31646e+08,5.7026e+09,-8.47371e+08,1.90305e+08,-5.31736e+08,0.000945772,0.000139143,4.94018e-24
0,2.13218e+09,4.05095e+07,3.32556e+08,8.16604e+09,2.52731e+08,4.7342e+08,-6.27793e+08,0.000926738,0.000144543,2.25682e-23
0,2.19754e+09,3.63377e+07,3.18382e+08,9.56931e+09,-1.24563e+09,2.23935e+08,-6.84007e+08,0.000997377,0.000144501,4.51127e-23
0,2.14565e+09,5.06116e+07,3.14057e+08,8.77918e+09,-7.17603e+08,1.16572e+08,-7.88899e+08,0.000974384,0.000142619,4.07203e-23
0,2.10267e+09,5.50969e+07,3.24602e+08,8.04389e+09,6.7713e+08,1.38986e+08,-6.55374e+08,0.00092975,0.000143531,2.432e-23
0,2.24661e+09,6.24203e+06,3.43254e+08,3.67687e+09,2.88241e+07,4.06246e+08,-1.14836e+08,0.000900185,0.000137537,2.50546e-25
0,2.14674e+09,-2.68148e+07,3.15081e+08,6.96932e+09,-1.79251e+09,1.1077e+08,-1.19641e+07,0.000929452,0.000136418,3.48156e-24
0,2.12292e+09,4.50636e+07,3.30539e+08,6.16601e+09,7.01798e+08,2.62483e+08,-6.0147e+08,0.000913909,0.000142296,9.6358e-24
0,2.13202e+09,5.17904e+07,3.24125e+08,8.43805e+09,2.09736e+08,2.00195e+08,-7.90765e+08,0.000945344,0.000143718,3.29201e-23
0,2.02346e+09,8.23057e+06,2.60212e+08,1.46488e+10,2.19261e+08,-7.76823e+08,-4.44176e+08,0.00103964,0.000133695,1.84166e-22
0,2.03355e+09,1.24526e+07,3.19254e+08,8.63961e+09,-7.01308e+08,2.19577e+08,-5.14886e+08,0.000925072,0.00014523,2.39347e-23
0,2.08866e+09,7.82661e+07,3.06909e+08,1.28702e+10,1.57519e+08,-1.75035e+08,-8.60553e+08,0.000973952,0.000143113,1.59867e-22
0,2.15356e+09,2.6685e+07,3.12579e+08,6.48631e+09,-1.64743e+09,1.60354e+08,-7.77901e+08,0.00100333,0.000145629,2.43713e-23
0,2.04492e+09,-2.24429e+07,2.94863e+08,1.74978e+10,7.49224e+08,7.90887e+07,3.02602e+08,0.00106696,0.000153849,-2.45856e-22
0,2.19587e+09,1.71285e+07,3.17991e+08,4.38877e+09,-1.76192e+09,2.95256e+08,-8.55116e+08,0.00103018,0.000149185,1.16294e-23
0,2.01646e+09,1.57875e+07,3.14393e+08,1.20931e+10,7.03991e+08,2.99529e+08,-3.83063e+08,0.000970005,0.000151237,7.94443e-23
0,2.13563e+09,6.71782e+07,2.99275e+08,9.79124e+09,-5.21097e+08,-4.15864e+08,-6.91882e+08,0.000990749,0.000138838,6.07901e-23
0,2.05584e+09,6.44619e+07,3.12686e+08,5.81196e+09,4.42938e+08,-2.99266e+08,-1.00988e+09,0.000996303,0.000151534,1.93788e-23
0,2.07688e+09,4.46442e+07,3.09082e+08,-1.79063e+09,-6.70777e+08,2.46553e+08,-6.96855e+08,0.00105047,0.000156332,-8.22062e-25
0,2.23808e+09,3.99137e+06,3.44293e+08,2.84078e+09,-6.01117e+06,3.70597e+08,-8.61273e+07,0.000909164,0.00013986,7.9392e-26
0,2.10472e+09,4.1491e+07,3.09466e+08,4.63254e+09,-8.73659e+08,8.78936e+07,-1.09016e+09,0.00101491,0.000149227,1.2072e-23
0,2.2301e+09,2.77071e+07,3.01756e+08,1.44269e+09,-1.09852e+09,-4.11214e+08,-4.76194e+08,0.00095857,0.000129705,3.16059e-25
0,2.10455e+09,-1.75469e+07,3.06682e+08,3.89448e+09,-2.98105e+09,-5.54391e+06,-6.44695e+08,0.00102102,0.000148786,3.33711e-23
0,2.14179e+09,6.00175e+07,2.8073e+08,5.10158e+09,-1.15333e+09,-7.84679e+08,-8.06623e+08,0.00102499,0.000134348,1.70537e-23
0,2.08709e+09,2.88397e+07,2.9586e+08,8.7853e+09,-2.40572e+09,8.406e+07,-9.62073e+08,0.00105196,0.000149122,1.29454e-22
0,2.13025e+09,1.25444e+07,3.18815e+08,3.12963e+09,-1.46083e+09,4.03923e+08,-9.42751e+08,0.00104881,0.000156965,5.92851e-24
0,2.05595e+09,4.82268e+07,3.23232e+08,8.30618e+09,9.3524e+07,3.33862e+08,-7.79811e+08,0.000981527,0.000154313,4.44234e-23
0,2.12194e+09,2.4651e+07,3.1325e+08,6.14083e+09,-1.45851e+09,8.57486e+07,-8.9533e+08,0.00102073,0.000150685,2.71506e-23
0,1.96955e+09,2.54354e+06,3.07343e+08,9.18545e+09,-1.69516e+09,2.55314e+08,-5.92473e+08,0.000982821,0.000153367,5.98586e-23
0,1.9406e+09,3.72814e+07,2.52797e+08,8.95016e+09,3.72823e+08,-5.10503e+08,-6.77408e+08,0.00107162,0.000139597,9.02316e-23
0,2.22968e+09,-1.78133e+07,3.2393e+08,4.34284e+08,-1.15462e+09,-1.79772e+08,-5.97502e+08,0.00102502,0.000148916,3.6263e-26
0,2.12814e+09,4.53249e+07,3.30184e+08,3.33564e+09,1.52938e+09,-2.94973e+07,-3.47979e+08,0.000864991,0.000134205,-1.88086e-25
0,2.14283e+09,1.19857e+07,3.19691e+08,1.49566e+09,-1.33981e+09,3.66119e+08,-8.6725e+08,0.00103073,0.000153776,1.80938e-24
0,2.10042e+09,4.78128e+07,3.24266e+08,7.23658e+09,2.33756e+08,6.71714e+07,-7.35301e+08,0.000970212,0.000149783,2.34584e-23
0,2.12663e+09,4.77223e+07,2.75918e+08,2.42479e+09,-1.42408e+09,-7.55783e+08,-8.77064e+08,0.00104663,0.000135793,3.09781e-24
0,2.05606e+09,2.54829e+06,3.20146e+08,1.22475e+08,-1.12059e+09,4.81874e+08,-9.50969e+08,0.00105125,0.000163688,9.42862e-25
0,2.13765e+09,2.56047e+07,3.27438e+08,4.3899e+09,-6.08577e+08,1.68177e+08,-8.50264e+08,0.00100367,0.000153739,6.32589e-24
0,2.21606e+09,7.01716e+06,3.42966e+08,1.36265e+09,-9.87824e+07,3.05196e+08,-1.67837e+08,0.000918481,0.000142148,5.32901e-27
0,2.09193e+09,2.65985e+07,3.10837e+08,5.85803e+08,-9.44399e+08,3.33027e+07,-1.08883e+09,0.00102175,0.00015182,2.78832e-25
0,2.1492e+09,1.5353e+07,3.38065e+08,4.16734e+09,-4.27494e+08,4.26191e+08,-5.28295e+08,0.000997671,0.000156932,2.34199e-24
0,1.92276e+09,3.27683e+07,2.99085e+08,1.19e+10,7.6294e+08,-1.90815e+08,-6.76123e+08,0.00101515,0.000157907,1.76962e-22
0,1.85813e+09,-1.33009e+07,2.76073e+08,6.45432e+09,-2.7435e+09,-2.43418e+08,-8.21823e+08,0.0010305,0.000153108,1.37377e-22
0,1.95557e+09,5.57884e+07,2.89661e+08,2.77479e+09,1.56393e+07,-1.92025e+08,-1.28465e+09,0.00103787,0.000153731,3.56118e-24
0,2.09542e+09,-7.44292e+06,3.19396e+08,-2.79514e+09,-1.33568e+09,3.67204e+08,-6.99523e+08,0.00105513,0.000160829,-5.17472e-24
0,2.09338e+09,3.81028e+07,3.00449e+08,2.98668e+09,-1.50089e+09,-3.58793e+07,-1.13408e+09,0.00105652,0.000151635,9.06596e-24
0,2.04759e+09,-1.10748e+07,3.15486e+08,-4.21461e+09,-6.99409e+08,2.53999e+08,-1.03693e+09,0.00103229,0.000159052,-1.14859e-23
0,2.30596e+09,1.84434e+07,3.27398e+08,1.53923e+09,4.92957e+08,2.07634e+08,3.45965e+07,0.000962656,0.000136677,1.65014e-26
0,2.15481e+09,7.53067e+06,3.39717e+08,1.75262e+09,-4.914e+08,2.42886e+08,-4.25561e+08,0.00100891,0.00015906,1.65901e-25
0,2.15321e+09,-2.95322e+07,3.12517e+08,1.05261e+10,-9.90979e+08,2.0264e+08,1.52115e+08,0.000977465,0.000141869,-1.7761e-23
0,2.09783e+09,2.516e+06,3.43122e+08,6.11883e+08,1.18407e+07,1.00939e+08,-3.31577e+08,0.00095237,0.00015577,3.72622e-27
0,1.96509e+09,5.3611e+07,3.14229e+08,1.85482e+09,1.19808e+09,-2.0483e+08,-1.06386e+09,0.000965753,0.000154429,5.1054e-25
0,2.26165e+09,2.30535e+07,3.08163e+08,-1.96109e+09,-6.14877e+08,-1.66804e+08,-1.46441e+06,0.0009891,0.00013477,2.2429e-26
0,1.94293e+09,-4.39556e+07,2.79455e+08,2.5235e+09,-3.40352e+09,3.90739e+07,-9.73951e+08,0.00108755,0.000156424,6.65384e-23
0,1.84874e+09,3.10037e+07,3.06674e+08,-6.53482e+09,-1.20505e+09,2.85059e+07,-8.08626e+08,0.000998929,0.000165705,-5.0114e-23
0,2.185e+09,-2.071e+07,2.95799e+08,-4.84077e+09,-9.64184e+08,-1.0987e+08,-5.056e+08,0.000959674,0.000129918,-4.252e-24
0,2.12472e+09,1.7185e+06,3.17246e+08,-6.34173e+09,-8.55639e+08,-2.44347e+08,-6.31528e+08,0.00102967,0.000153741,-1.60006e-23
